frame_idx,left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20
1,0.42280280590057373,0.682399332523346,2.0626575292226335e-07,0.45123231410980225,0.681781530380249,-0.004111901391297579,0.4785081446170807,0.7140566110610962,-0.012817337177693844,0.49152860045433044,0.753294825553894,-0.020887896418571472,0.49899548292160034,0.7836248278617859,-0.029087988659739494,0.478950172662735,0.7000518441200256,-0.03258710354566574,0.5017266869544983,0.7291494011878967,-0.047018881887197495,0.5156547427177429,0.7489193677902222,-0.05567752942442894,0.5264496207237244,0.7660772800445557,-0.061846137046813965,0.46402615308761597,0.7081510424613953,-0.038012824952602386,0.48171427845954895,0.7506952881813049,-0.05348673462867737,0.49434196949005127,0.7725754380226135,-0.05954945832490921,0.5041449666023254,0.7890318632125854,-0.06455818563699722,0.4465090036392212,0.7217674851417542,-0.042042531073093414,0.4552534222602844,0.789395809173584,-0.05420733243227005,0.45644891262054443,0.7851216793060303,-0.05392079055309296,0.45617392659187317,0.7681769132614136,-0.05368786305189133,0.42817211151123047,0.7376577854156494,-0.046249136328697205,0.43588826060295105,0.7949577569961548,-0.0550641231238842,0.4384102523326874,0.7884846925735474,-0.05497189611196518,0.43995827436447144,0.7717980146408081,-0.05482946336269379,0.5530906915664673,0.8004544377326965,2.047301137508839e-07,0.5670172572135925,0.7799381017684937,-0.031215641647577286,0.5703684687614441,0.763890266418457,-0.050679586827754974,0.574374794960022,0.757915198802948,-0.06435177475214005,0.5847959518432617,0.7546250820159912,-0.07822659611701965,0.5407158732414246,0.802646815776825,-0.05322887375950813,0.5239418745040894,0.8158084154129028,-0.06985930353403091,0.5112327337265015,0.8248345851898193,-0.08038921654224396,0.4978848397731781,0.8305476903915405,-0.08763664960861206,0.5242367386817932,0.8048610687255859,-0.042644113302230835,0.4998287558555603,0.8128907084465027,-0.05673370137810707,0.4834080934524536,0.8104478716850281,-0.06453707069158554,0.46870696544647217,0.8070469498634338,-0.07087608426809311,0.5132834315299988,0.8011772036552429,-0.03231300786137581,0.49059391021728516,0.8062912821769714,-0.04331979528069496,0.47533780336380005,0.8021703958511353,-0.05013229325413704,0.46244847774505615,0.7977374196052551,-0.055157896131277084,0.5059177875518799,0.796954333782196,-0.023961404338479042,0.48677435517311096,0.7955655455589294,-0.030983323231339455,0.4737163484096527,0.7909673452377319,-0.034890688955783844,0.4621443748474121,0.7841222882270813,-0.03840051591396332
2,0.4256168007850647,0.6845613718032837,2.405406007710553e-07,0.4527152180671692,0.6867209672927856,-0.004775704350322485,0.4748114049434662,0.7234508991241455,-0.014100422151386738,0.4782502055168152,0.769061803817749,-0.022964609786868095,0.47751519083976746,0.8003643155097961,-0.03153902292251587,0.4799104928970337,0.7014098763465881,-0.03129758685827255,0.5030206441879272,0.7311087250709534,-0.045152194797992706,0.516221284866333,0.7507976293563843,-0.053371790796518326,0.5272384285926819,0.7683364748954773,-0.05928229168057442,0.46528735756874084,0.7078133821487427,-0.03663221001625061,0.4824351668357849,0.7489339113235474,-0.05141851678490639,0.49474477767944336,0.7688697576522827,-0.056982457637786865,0.5044744610786438,0.7832809090614319,-0.06167037785053253,0.4476734399795532,0.7204350829124451,-0.04086516425013542,0.45701682567596436,0.7917442917823792,-0.053410522639751434,0.4565269947052002,0.7878513932228088,-0.05303407832980156,0.4553089737892151,0.7692483067512512,-0.05223431810736656,0.4293261766433716,0.736714780330658,-0.04540034383535385,0.4363820254802704,0.7979689240455627,-0.05501960217952728,0.4375057518482208,0.7887845039367676,-0.05513518676161766,0.43768855929374695,0.7681955695152283,-0.05471556633710861,0.5555652379989624,0.7972524762153625,2.2591936499338772e-07,0.5684026479721069,0.7760981917381287,-0.030453387647867203,0.5701920986175537,0.7611179947853088,-0.04966743662953377,0.5750113129615784,0.7541801333427429,-0.06361813843250275,0.5872014760971069,0.7540426850318909,-0.0776844248175621,0.5388982892036438,0.7952173948287964,-0.05048629269003868,0.5237290859222412,0.8117855787277222,-0.06761518120765686,0.5107076168060303,0.822771430015564,-0.07875453680753708,0.4968801736831665,0.830635666847229,-0.08658064901828766,0.5214627981185913,0.7998572587966919,-0.04146655648946762,0.4989813566207886,0.8096245527267456,-0.05536627396941185,0.48366445302963257,0.8076656460762024,-0.06299075484275818,0.4695812463760376,0.8058950304985046,-0.0693080946803093,0.5099446177482605,0.7984301447868347,-0.03317880630493164,0.48865002393722534,0.8036569952964783,-0.04427672177553177,0.47429636120796204,0.8003343939781189,-0.051672935485839844,0.46177926659584045,0.7975236773490906,-0.05724232271313667,0.5029841661453247,0.7950449585914612,-0.02698906883597374,0.48405274748802185,0.791978120803833,-0.033873334527015686,0.47069573402404785,0.7869828343391418,-0.03810298442840576,0.4587898850440979,0.7808637619018555,-0.042052578181028366
3,0.4255131185054779,0.6836433410644531,2.4262888587145426e-07,0.4525772035121918,0.6850200891494751,-0.004460133612155914,0.47581982612609863,0.7211928367614746,-0.013430041261017323,0.4813927710056305,0.7654327750205994,-0.021892428398132324,0.48321202397346497,0.7962790727615356,-0.030084721744060516,0.4802764654159546,0.7003946304321289,-0.030617745593190193,0.503189206123352,0.7299066185951233,-0.04416831210255623,0.5168781876564026,0.7498112916946411,-0.05225427448749542,0.5278472900390625,0.7675678133964539,-0.05801235884428024,0.4653596580028534,0.707220196723938,-0.03578073903918266,0.4822980761528015,0.748466968536377,-0.05011264979839325,0.49512428045272827,0.7691463232040405,-0.055249061435461044,0.5049734711647034,0.7841706871986389,-0.05958341807126999,0.4476814568042755,0.7197825312614441,-0.03981415554881096,0.45683687925338745,0.7927646636962891,-0.051777224987745285,0.45710426568984985,0.7882717251777649,-0.05080646276473999,0.4561871588230133,0.7688405513763428,-0.04963930323719978,0.4293590784072876,0.7360804080963135,-0.04412982612848282,0.4367828071117401,0.7978125810623169,-0.053589798510074615,0.43843892216682434,0.788874626159668,-0.05346367880702019,0.43914175033569336,0.7680742740631104,-0.05274079367518425,0.5545684695243835,0.7968065142631531,2.2159049706260703e-07,0.5688380002975464,0.7762351036071777,-0.03216364234685898,0.5714386105537415,0.7608255743980408,-0.05233738198876381,0.575874388217926,0.7533599734306335,-0.06697908043861389,0.5879185795783997,0.7560311555862427,-0.08175225555896759,0.5391116142272949,0.7977010011672974,-0.05296098068356514,0.5248642563819885,0.8148167729377747,-0.07130401581525803,0.5113271474838257,0.8247173428535461,-0.08341661840677261,0.49687474966049194,0.8308011889457703,-0.09200667589902878,0.520530104637146,0.8013226985931396,-0.04336843267083168,0.49935147166252136,0.8126032948493958,-0.05868758633732796,0.48384925723075867,0.8098936676979065,-0.06732200086116791,0.4689430296421051,0.8069920539855957,-0.07447358220815659,0.508337140083313,0.798258900642395,-0.03454027324914932,0.4872233271598816,0.8047044277191162,-0.04662102088332176,0.47228240966796875,0.7995041608810425,-0.054404258728027344,0.4588175415992737,0.7948326468467712,-0.06036611646413803,0.5008901953697205,0.7926859855651855,-0.027941077947616577,0.48284539580345154,0.7916417121887207,-0.03528931364417076,0.46990665793418884,0.7866219282150269,-0.039722420275211334,0.45799389481544495,0.7802173495292664,-0.04398982599377632
4,0.4260003864765167,0.6843082904815674,2.410988315659779e-07,0.45312997698783875,0.6856471300125122,-0.005041908472776413,0.4768526256084442,0.7202637791633606,-0.014026523567736149,0.4845644235610962,0.7621239423751831,-0.02241446077823639,0.4888733923435211,0.7914658784866333,-0.03044695220887661,0.4807189702987671,0.7006009221076965,-0.0308703500777483,0.503498911857605,0.7308568954467773,-0.044654298573732376,0.5172240734100342,0.7510233521461487,-0.05276690050959587,0.5281946063041687,0.7688050270080566,-0.05845855176448822,0.46577295660972595,0.7068101763725281,-0.0358467772603035,0.48234492540359497,0.7483958601951599,-0.050718504935503006,0.4951767027378082,0.7690139412879944,-0.05611701309680939,0.5050114393234253,0.7840431332588196,-0.06045582517981529,0.4480516016483307,0.7190974950790405,-0.0397644117474556,0.45669102668762207,0.79189133644104,-0.052451349794864655,0.4571777582168579,0.7877413034439087,-0.05181384086608887,0.45658689737319946,0.7688226103782654,-0.05068892240524292,0.429747074842453,0.735256016254425,-0.04396776109933853,0.4366592466831207,0.7970807552337646,-0.054020956158638,0.4382839798927307,0.7884459495544434,-0.054135389626026154,0.4389333724975586,0.7676859498023987,-0.053425971418619156,0.5550357699394226,0.7981583476066589,2.1897969304518483e-07,0.5690920948982239,0.7774971127510071,-0.03111954964697361,0.5719169974327087,0.7621231079101562,-0.0510205402970314,0.5764284729957581,0.7538495063781738,-0.0656743049621582,0.5886083245277405,0.7546269297599792,-0.08043784648180008,0.5394224524497986,0.7981798052787781,-0.05148975923657417,0.524376630783081,0.815254807472229,-0.06960438936948776,0.5110008120536804,0.8246786594390869,-0.08145035803318024,0.49682366847991943,0.8304044604301453,-0.08978037536144257,0.5204410552978516,0.8019730448722839,-0.042637899518013,0.49914315342903137,0.8127287030220032,-0.057268936187028885,0.4839422106742859,0.8096238374710083,-0.06527364999055862,0.46939679980278015,0.8063878417015076,-0.0719558373093605,0.5079087615013123,0.7994372248649597,-0.03464489057660103,0.48727381229400635,0.8055795431137085,-0.04661363735795021,0.47303545475006104,0.8006905913352966,-0.054417017847299576,0.46022436022758484,0.7963619828224182,-0.06028294563293457,0.5001832246780396,0.7940067052841187,-0.02880813553929329,0.48185259103775024,0.7912799715995789,-0.036026932299137115,0.4690552353858948,0.785103440284729,-0.0403452105820179,0.4575102627277374,0.7778671979904175,-0.0444723479449749
5,0.4251624643802643,0.683880627155304,2.349154044622992e-07,0.45209628343582153,0.6835557222366333,-0.004961736034601927,0.4769324064254761,0.7177866101264954,-0.0136960344389081,0.48672735691070557,0.7589905858039856,-0.02177475206553936,0.4927179217338562,0.7885117530822754,-0.029503872618079185,0.48011094331741333,0.6996510028839111,-0.030567428097128868,0.5025520324707031,0.7300400137901306,-0.04414748772978783,0.5165033340454102,0.750221312046051,-0.052037715911865234,0.5274074077606201,0.7678537368774414,-0.05747349560260773,0.46549907326698303,0.7070944905281067,-0.03531545028090477,0.4824467599391937,0.7490019202232361,-0.04936686158180237,0.4951609969139099,0.7685317397117615,-0.05395331606268883,0.5047937631607056,0.7828369140625,-0.057821497321128845,0.44797754287719727,0.7198032736778259,-0.03903127834200859,0.45682352781295776,0.7924608588218689,-0.05079309642314911,0.4566878378391266,0.7858563661575317,-0.049094993621110916,0.45551812648773193,0.7656052708625793,-0.0474092960357666,0.4296536147594452,0.7359415888786316,-0.043084267526865005,0.43703973293304443,0.7979401350021362,-0.05218413099646568,0.4382435977458954,0.7879559397697449,-0.05147252604365349,0.4383530020713806,0.7662373781204224,-0.05027715116739273,0.5539441108703613,0.7966551184654236,2.0211382434354164e-07,0.5676594376564026,0.7759280204772949,-0.029569946229457855,0.5702861547470093,0.7604237794876099,-0.04883910343050957,0.5753076076507568,0.752325713634491,-0.0632605254650116,0.5885995626449585,0.7541676163673401,-0.07779381424188614,0.5391935706138611,0.7961491346359253,-0.04966936260461807,0.5241617560386658,0.813596248626709,-0.06771401315927505,0.5109506249427795,0.8229506611824036,-0.07956362515687943,0.4969760775566101,0.8289764523506165,-0.08791469037532806,0.5197628736495972,0.7999507784843445,-0.04168275371193886,0.4986307919025421,0.8107736706733704,-0.05585646629333496,0.48415231704711914,0.8079843521118164,-0.06344421207904816,0.4699019193649292,0.8053218126296997,-0.06985383480787277,0.5068284869194031,0.7973363995552063,-0.03456376865506172,0.4865235686302185,0.8036225438117981,-0.04586184024810791,0.47279220819473267,0.7988371849060059,-0.053148649632930756,0.45992511510849,0.7948867082595825,-0.058774109929800034,0.4989306628704071,0.7915679216384888,-0.029559364542365074,0.4811399579048157,0.7891219854354858,-0.036298658698797226,0.46881890296936035,0.7829020619392395,-0.040258172899484634,0.4573444724082947,0.7753186225891113,-0.044158127158880234
6,0.42478907108306885,0.6820971369743347,2.3994994080567267e-07,0.45195114612579346,0.6815809011459351,-0.004414537455886602,0.4770452678203583,0.7145099639892578,-0.012949921190738678,0.4877954423427582,0.7538513541221619,-0.0207896176725626,0.49486467242240906,0.7819080352783203,-0.028364691883325577,0.48027247190475464,0.6996967792510986,-0.03052849881350994,0.502588152885437,0.7301336526870728,-0.04407030716538429,0.5163525342941284,0.7499095797538757,-0.052004508674144745,0.5270752310752869,0.7671934962272644,-0.05744567885994911,0.46532633900642395,0.7071986794471741,-0.03552383929491043,0.482388436794281,0.7510842084884644,-0.04946945235133171,0.4951779842376709,0.7697794437408447,-0.05403443053364754,0.5050355195999146,0.7832950353622437,-0.057882681488990784,0.44738495349884033,0.7194392681121826,-0.03934681415557861,0.4560920298099518,0.7927697896957397,-0.05080718174576759,0.4560754597187042,0.7842543125152588,-0.04862360656261444,0.45495349168777466,0.7624343633651733,-0.04665691778063774,0.4286697506904602,0.7345626354217529,-0.04345501586794853,0.43600794672966003,0.7962753772735596,-0.05236676335334778,0.4374046325683594,0.7857407331466675,-0.05112985149025917,0.4375757575035095,0.7633031010627747,-0.049497850239276886,0.5534164905548096,0.7956944108009338,2.0617906670850061e-07,0.5674139857292175,0.7759814262390137,-0.030199237167835236,0.5703750848770142,0.7609070539474487,-0.05006613954901695,0.5752673149108887,0.7521317601203918,-0.06492121517658234,0.5879586338996887,0.7522991299629211,-0.07986803352832794,0.5381540656089783,0.7953461408615112,-0.05081517994403839,0.5228571891784668,0.8115899562835693,-0.06893175095319748,0.5096102952957153,0.8210528492927551,-0.08080282062292099,0.4953370690345764,0.8274446725845337,-0.0892181396484375,0.5191839337348938,0.7984498143196106,-0.0425058975815773,0.4983724355697632,0.8090458512306213,-0.05715208873152733,0.4832465350627899,0.8067480325698853,-0.0651329755783081,0.4679657518863678,0.8049986362457275,-0.07187291979789734,0.5066366195678711,0.7954172492027283,-0.03498970717191696,0.48629358410835266,0.8015695810317993,-0.046737752854824066,0.47205883264541626,0.797055721282959,-0.054275911301374435,0.45840761065483093,0.7937178015708923,-0.06005685776472092,0.49883726239204407,0.7894465327262878,-0.029573196545243263,0.4807889759540558,0.787169873714447,-0.03644987940788269,0.468196302652359,0.7811251878738403,-0.040491752326488495,0.4562735855579376,0.7739534378051758,-0.04451336711645126
7,0.42451614141464233,0.6812597513198853,2.2493306062187912e-07,0.4516924321651459,0.6817490458488464,-0.004798088222742081,0.47664302587509155,0.7155377268791199,-0.01335962861776352,0.4868621528148651,0.7551071047782898,-0.021241530776023865,0.49269431829452515,0.7836208939552307,-0.028794873505830765,0.47921591997146606,0.6985875964164734,-0.030725598335266113,0.5019181966781616,0.7274610996246338,-0.04400692507624626,0.5153536796569824,0.7468708753585815,-0.051674313843250275,0.5257956981658936,0.7639899849891663,-0.057000719010829926,0.46420755982398987,0.7053420543670654,-0.03551110997796059,0.4810848832130432,0.7478369474411011,-0.049490489065647125,0.49380066990852356,0.7666234970092773,-0.0542430654168129,0.5033805966377258,0.7805513143539429,-0.058274999260902405,0.4464472532272339,0.7175015211105347,-0.039178501814603806,0.45520997047424316,0.7909256219863892,-0.05104515701532364,0.45560717582702637,0.7839085459709167,-0.04994409158825874,0.45469751954078674,0.7634558081626892,-0.04868390038609505,0.4280933737754822,0.7330869436264038,-0.043105483055114746,0.43546396493911743,0.7954303026199341,-0.05243200436234474,0.4372486472129822,0.7848911881446838,-0.05216911435127258,0.4376596212387085,0.7628449201583862,-0.05131608992815018,0.552910566329956,0.7949290871620178,2.0494610453170026e-07,0.5664691925048828,0.7744131684303284,-0.029481228440999985,0.5690721273422241,0.7583737969398499,-0.04891609400510788,0.5741769075393677,0.750044584274292,-0.0633494108915329,0.5871434211730957,0.7517961263656616,-0.07788044959306717,0.5380070805549622,0.7934321165084839,-0.05075230821967125,0.5228750109672546,0.8095742464065552,-0.06884811818599701,0.5095556974411011,0.8184351325035095,-0.0806204229593277,0.4952681362628937,0.8239429593086243,-0.08888948708772659,0.5185790061950684,0.7966738939285278,-0.04252948239445686,0.4976690709590912,0.8075767159461975,-0.05682779848575592,0.48271194100379944,0.804542601108551,-0.06437710672616959,0.467543363571167,0.8021454811096191,-0.07079503685235977,0.5057767629623413,0.7936916947364807,-0.03500411659479141,0.4857257306575775,0.8005845546722412,-0.0465167872607708,0.47151806950569153,0.7955516576766968,-0.05394219234585762,0.4578809440135956,0.7919750213623047,-0.059609927237033844,0.49790364503860474,0.7877670526504517,-0.029482321813702583,0.47984302043914795,0.7856044173240662,-0.03615148738026619,0.4673164188861847,0.7793076634407043,-0.040060605853796005,0.45549365878105164,0.7720223069190979,-0.043974220752716064
8,0.42431312799453735,0.6798437833786011,2.2553469136710191e-07,0.451744019985199,0.6797723770141602,-0.004968320485204458,0.47709691524505615,0.713405191898346,-0.013236938044428825,0.4884909689426422,0.7520613670349121,-0.02079486846923828,0.49491095542907715,0.7798640727996826,-0.02801673114299774,0.478640079498291,0.6970015168190002,-0.030295221135020256,0.5014861226081848,0.7256803512573242,-0.04357658326625824,0.5153297781944275,0.7448064088821411,-0.05124855041503906,0.526253342628479,0.7615910768508911,-0.05656236410140991,0.463750422000885,0.703811764717102,-0.0348660945892334,0.4809020161628723,0.7454090714454651,-0.04874609038233757,0.4937761425971985,0.7649351358413696,-0.05351284518837929,0.5033847689628601,0.7794604301452637,-0.057450275868177414,0.4459497332572937,0.7162704467773438,-0.03837976232171059,0.4552473723888397,0.7881606817245483,-0.05046188458800316,0.45614394545555115,0.7830229997634888,-0.049761638045310974,0.4554690420627594,0.7639936208724976,-0.04861469194293022,0.42754048109054565,0.7320188879966736,-0.04213809594511986,0.43484067916870117,0.7937854528427124,-0.05187630280852318,0.4371143877506256,0.7846270799636841,-0.052141182124614716,0.43794962763786316,0.7639517784118652,-0.05153654143214226,0.5515366196632385,0.7947006225585938,2.049601590670136e-07,0.5661785006523132,0.7747558951377869,-0.030450625345110893,0.5689932703971863,0.7588514685630798,-0.05018698051571846,0.5743934512138367,0.749282956123352,-0.06474032253026962,0.5880892276763916,0.7506250143051147,-0.07942100614309311,0.5380032062530518,0.7937299013137817,-0.051655448973178864,0.5233913064002991,0.8091968894004822,-0.07005198299884796,0.5099564790725708,0.8176307678222656,-0.08204745501279831,0.49583497643470764,0.8222805261611938,-0.09050171077251434,0.5179387331008911,0.7964619398117065,-0.04296879842877388,0.497528612613678,0.8058352470397949,-0.05716563016176224,0.48267436027526855,0.8027624487876892,-0.06456075608730316,0.4676239490509033,0.800369918346405,-0.070970818400383,0.5047916173934937,0.793055534362793,-0.03511948511004448,0.4850348234176636,0.7984529733657837,-0.0466596893966198,0.47102147340774536,0.7935290932655334,-0.05409880727529526,0.45745140314102173,0.7904062867164612,-0.05987955257296562,0.4969075620174408,0.786813497543335,-0.02937130071222782,0.4794498085975647,0.7840532064437866,-0.03636923432350159,0.46698427200317383,0.7783961296081543,-0.04057226702570915,0.4550853967666626,0.7720699310302734,-0.04474335536360741
9,0.42411142587661743,0.6782060265541077,2.3041837948767352e-07,0.4511447846889496,0.6781986951828003,-0.0052600339986383915,0.4758634865283966,0.7135339975357056,-0.013927356339991093,0.4853478670120239,0.7542458772659302,-0.021891456097364426,0.48995041847229004,0.7829340696334839,-0.029495013877749443,0.47826477885246277,0.6954749226570129,-0.031020810827612877,0.5013588070869446,0.7237018942832947,-0.04447324573993683,0.5153406858444214,0.742669403553009,-0.05231636017560959,0.5262160897254944,0.7598000764846802,-0.05779214948415756,0.46345818042755127,0.7018628120422363,-0.03558999300003052,0.48058661818504333,0.743492066860199,-0.04967466741800308,0.49334749579429626,0.7623674869537354,-0.054434578865766525,0.5027933120727539,0.7766833305358887,-0.0584004707634449,0.4457751214504242,0.7143787741661072,-0.03910791128873825,0.45457568764686584,0.7879471182823181,-0.050975583493709564,0.4552145004272461,0.7811794281005859,-0.049933627247810364,0.4544389247894287,0.7609630227088928,-0.04865364730358124,0.42756083607673645,0.7305017709732056,-0.04296774044632912,0.4347623884677887,0.7937198281288147,-0.052368056029081345,0.4367097020149231,0.7827688455581665,-0.05228676646947861,0.4372548460960388,0.7604929804801941,-0.051507458090782166,0.5507596135139465,0.7926121950149536,2.0799457445264125e-07,0.5648653507232666,0.7720646858215332,-0.030859660357236862,0.5681066513061523,0.7565343379974365,-0.051243189722299576,0.5738555788993835,0.7465782761573792,-0.06636624783277512,0.587607741355896,0.7479658126831055,-0.08160506933927536,0.5378229022026062,0.7892478704452515,-0.053363483399152756,0.5234844088554382,0.8060848712921143,-0.07247015088796616,0.509941816329956,0.8152791261672974,-0.0848931297659874,0.4957759380340576,0.820763885974884,-0.09354875236749649,0.5177512764930725,0.7929903864860535,-0.044610220938920975,0.4971657395362854,0.8042104244232178,-0.059298962354660034,0.48239701986312866,0.8008620738983154,-0.06672565639019012,0.4677011966705322,0.7977935671806335,-0.07316363602876663,0.5044659376144409,0.7906607985496521,-0.03665408119559288,0.4848048985004425,0.7980896830558777,-0.04858476296067238,0.4712698757648468,0.7925763726234436,-0.05598821863532066,0.45840150117874146,0.7880738377571106,-0.06170685961842537,0.49636685848236084,0.7849293947219849,-0.03082217648625374,0.4789826273918152,0.7835146188735962,-0.037889137864112854,0.46698594093322754,0.7772904634475708,-0.04198867455124855,0.45589807629585266,0.7696945667266846,-0.04609477519989014
10,0.42446860671043396,0.6774422526359558,2.355379962182269e-07,0.451526403427124,0.6774400472640991,-0.005162122193723917,0.47622016072273254,0.7124040722846985,-0.014030847698450089,0.4864526093006134,0.7523167133331299,-0.022170990705490112,0.4918938875198364,0.7804772257804871,-0.030028725042939186,0.47858211398124695,0.6942911148071289,-0.03194643557071686,0.5013118982315063,0.7230966091156006,-0.04598072171211243,0.5153315663337708,0.742148756980896,-0.054228100925683975,0.5263539552688599,0.759290874004364,-0.05997726693749428,0.4638478755950928,0.7006025314331055,-0.03670704364776611,0.48084360361099243,0.7427110075950623,-0.051421940326690674,0.49353453516960144,0.7621641159057617,-0.05642930418252945,0.5029653310775757,0.7765472531318665,-0.0605832040309906,0.44604095816612244,0.7131360173225403,-0.04035229980945587,0.45474758744239807,0.7865698933601379,-0.05261806398630142,0.45539265871047974,0.7805377840995789,-0.05155918002128601,0.4547976851463318,0.7602731585502625,-0.05032715946435928,0.4277471601963043,0.7291436791419983,-0.04431315138936043,0.4346176087856293,0.7924452424049377,-0.05405104160308838,0.4364964962005615,0.7817279696464539,-0.05404292792081833,0.4372096657752991,0.7592145800590515,-0.05335378274321556,0.5513938069343567,0.7912993431091309,2.1079695500247908e-07,0.5663379430770874,0.7708414793014526,-0.031803105026483536,0.5699335932731628,0.7551618814468384,-0.052209384739398956,0.5749345421791077,0.7454454898834229,-0.06725012511014938,0.587688684463501,0.7475056052207947,-0.08235174417495728,0.5384171605110168,0.7886618375778198,-0.05358532816171646,0.5237184762954712,0.805039644241333,-0.0727127194404602,0.5097360014915466,0.8140696883201599,-0.08511066436767578,0.4953334629535675,0.8195404410362244,-0.09370667487382889,0.5187236666679382,0.7915647029876709,-0.04440353438258171,0.49753332138061523,0.8018619418144226,-0.059576839208602905,0.4820822477340698,0.7989987730979919,-0.06748257577419281,0.4670725464820862,0.7965194582939148,-0.07415599375963211,0.505715548992157,0.7887203097343445,-0.036070648580789566,0.48513537645339966,0.7949343323707581,-0.04839721694588661,0.4706763029098511,0.790074348449707,-0.055912330746650696,0.4572070240974426,0.7863436937332153,-0.06158421188592911,0.4976520240306854,0.7832752466201782,-0.029936453327536583,0.479623407125473,0.7816245555877686,-0.03725910559296608,0.46707624197006226,0.7758648991584778,-0.0413503497838974,0.45556649565696716,0.768846333026886,-0.04536790773272514
